instance_id,feat_1,shap_1,feat_2,shap_2,feat_3,shap_3,feat_4,shap_4,feat_5,shap_5
80,ord__checking_status,-1.059669017791748,cat__credit_history_A34,0.64286869764328,num__credit_amount,-0.5474866628646851,num__installment_rate,0.49405792355537415,cat__housing_A152,-0.3653084337711334
81,cat__purpose_A41,1.9373055696487427,num__credit_amount,-1.7700873613357544,ord__checking_status,-1.2298320531845093,cat__credit_history_A34,0.8990976810455322,num__age,-0.8598138093948364
82,ord__checking_status,2.0241150856018066,num__credit_amount,1.0934821367263794,ord__employment,0.6692880392074585,num__age,0.43296876549720764,cat__housing_A151,-0.26791107654571533
83,num__credit_amount,1.578024983406067,ord__checking_status,-1.1208499670028687,ord__employment,0.5568764209747314,num__installment_rate,0.44935551285743713,ord__savings_status,-0.3459092080593109
84,cat__foreign_worker_A201,1.0309230089187622,cat__other_installment_plans_A143,-0.7540088891983032,cat__purpose_A40,-0.7274779081344604,ord__checking_status,-0.585813581943512,cat__credit_history_A34,0.5534222722053528
85,ord__checking_status,1.3679797649383545,cat__other_installment_plans_A143,-0.9639692902565002,num__credit_amount,0.7630097270011902,num__age,0.520438551902771,ord__employment,0.4984288215637207
86,num__credit_amount,-1.7446860074996948,num__duration,-0.8944770693778992,ord__checking_status,-0.7593713402748108,cat__other_debtors_A102,-0.651828408241272,ord__savings_status,-0.4465750455856323
87,ord__checking_status,2.7390801906585693,cat__purpose_A40,-0.7636091113090515,num__credit_amount,-0.6819365620613098,ord__employment,0.4845069944858551,cat__credit_history_A34,-0.280133992433548
88,ord__checking_status,1.8673912286758423,num__age,-0.662436842918396,num__duration,-0.43929290771484375,cat__credit_history_A34,-0.36885324120521545,num__residence_since,-0.3672211468219757
89,cat__other_debtors_A103,2.186661958694458,cat__foreign_worker_A201,0.919067919254303,num__credit_amount,0.47722959518432617,ord__checking_status,-0.41164731979370117,cat__property_A121,0.3844236433506012
90,cat__other_debtors_A103,2.080049753189087,num__credit_amount,0.8753640055656433,ord__checking_status,-0.8419498801231384,cat__credit_history_A31,-0.5790602564811707,cat__purpose_A43,0.5654552578926086
91,ord__checking_status,2.0699944496154785,num__age,0.9342219829559326,cat__purpose_A40,-0.43719813227653503,cat__property_A121,0.4202236533164978,cat__credit_history_A34,-0.372336745262146
92,num__duration,-1.9591621160507202,ord__checking_status,-0.9558605551719666,num__credit_amount,-0.5632885694503784,cat__credit_history_A34,0.4955976903438568,ord__savings_status,-0.45887452363967896
93,num__duration,2.1785242557525635,ord__checking_status,1.658596396446228,num__credit_amount,0.8117954134941101,cat__purpose_A46,-0.8115447759628296,num__age,0.637474536895752
94,ord__savings_status,1.4431194067001343,num__credit_amount,1.185969352722168,ord__employment,0.6846864819526672,ord__checking_status,-0.6383758783340454,num__residence_since,-0.46169349551200867
95,num__residence_since,1.1174827814102173,ord__checking_status,-1.1046100854873657,cat__credit_history_A31,-0.7387093305587769,num__age,0.4946611523628235,cat__other_installment_plans_A143,-0.3025153875350952
96,cat__purpose_A40,-1.1577200889587402,ord__checking_status,-0.9700321555137634,num__age,-0.6788064241409302,cat__credit_history_A34,0.628692626953125,ord__savings_status,-0.45569562911987305
97,ord__checking_status,-1.4447848796844482,num__credit_amount,1.135720133781433,ord__employment,0.748187243938446,num__age,-0.5403131246566772,cat__purpose_A40,-0.5267812609672546
98,cat__other_debtors_A103,2.099480628967285,num__credit_amount,-1.0553250312805176,num__residence_since,0.6713662147521973,num__age,-0.4581826627254486,ord__checking_status,-0.4122999608516693
99,ord__checking_status,-1.1797209978103638,cat__credit_history_A31,-0.7095894813537598,num__credit_amount,0.6309584379196167,num__residence_since,-0.5905223488807678,ord__savings_status,-0.5067273378372192
100,ord__checking_status,1.6799812316894531,cat__credit_history_A34,1.2018346786499023,ord__employment,-0.5759414434432983,num__credit_amount,0.4386400878429413,cat__other_installment_plans_A143,0.35364487767219543
101,cat__purpose_A41,2.0731074810028076,num__credit_amount,-1.1732603311538696,ord__checking_status,-1.0219476222991943,num__duration,-0.5912474393844604,num__residence_since,-0.4932849407196045
102,num__credit_amount,1.404727578163147,cat__purpose_A41,1.2627668380737305,ord__savings_status,1.1425641775131226,cat__property_A124,-0.6474887132644653,cat__other_installment_plans_A141,-0.4735732078552246
103,cat__purpose_A41,2.8556551933288574,num__credit_amount,0.6542704701423645,ord__checking_status,-0.5590146780014038,cat__housing_A151,-0.45447593927383423,cat__housing_A153,0.336916446685791
104,num__credit_amount,-1.4108515977859497,ord__checking_status,0.9693055748939514,cat__credit_history_A34,0.8137497305870056,num__age,0.781471312046051,cat__purpose_A40,-0.5608972311019897
105,ord__checking_status,2.332008123397827,num__credit_amount,0.7273068428039551,ord__savings_status,0.5451404452323914,num__residence_since,-0.3643046021461487,num__age,-0.32293421030044556
106,cat__credit_history_A34,1.2674572467803955,num__duration,1.0680681467056274,num__age,0.9329949617385864,num__credit_amount,-0.8818542957305908,ord__checking_status,-0.4370514154434204
107,num__duration,2.3577990531921387,num__credit_amount,0.7090913653373718,cat__property_A121,0.6384204626083374,ord__checking_status,0.5837320685386658,num__installment_rate,0.4295364022254944
108,num__residence_since,1.7868869304656982,num__credit_amount,0.8981393575668335,num__duration,-0.8836026191711426,num__age,-0.7309115529060364,ord__checking_status,0.656982958316803
109,ord__checking_status,1.4767903089523315,num__age,0.726889431476593,ord__savings_status,0.6864330172538757,num__credit_amount,-0.6053231954574585,num__duration,0.4815238416194916
110,ord__checking_status,1.0154410600662231,num__credit_amount,0.9276078939437866,num__duration,0.487295538187027,num__age,-0.38417571783065796,cat__credit_history_A34,-0.30506324768066406
111,ord__checking_status,2.069828987121582,num__credit_amount,1.5330793857574463,num__age,1.2304574251174927,cat__credit_history_A34,0.6732085347175598,ord__savings_status,0.582750141620636
112,num__duration,0.9032827019691467,ord__employment,0.6381726264953613,ord__savings_status,-0.3829302489757538,num__installment_rate,0.3684861361980438,num__credit_amount,-0.362518310546875
113,num__credit_amount,1.6628661155700684,num__age,0.9421769976615906,ord__savings_status,-0.46579650044441223,ord__checking_status,-0.4041782319545746,num__installment_rate,0.23874379694461823
114,ord__checking_status,2.578124523162842,cat__purpose_A41,2.24857759475708,num__credit_amount,1.2209111452102661,cat__credit_history_A34,0.9361528158187866,ord__employment,0.6115919947624207
115,ord__savings_status,1.3857948780059814,cat__purpose_A40,-0.8006894588470459,num__age,-0.639194905757904,num__installment_rate,0.6370148062705994,cat__housing_A151,-0.4881174862384796
116,num__credit_amount,1.3791946172714233,cat__credit_history_A34,1.223333477973938,ord__checking_status,-0.6894165873527527,ord__employment,0.43723636865615845,cat__purpose_A40,0.40782931447029114
117,cat__property_A124,-0.7967601418495178,cat__credit_history_A31,-0.7172322869300842,num__installment_rate,0.6816620826721191,num__credit_amount,0.6313958168029785,ord__employment,0.5206519961357117
118,num__residence_since,1.7765215635299683,ord__checking_status,-0.9230744242668152,cat__credit_history_A31,-0.6350913047790527,ord__savings_status,-0.3857680857181549,cat__personal_status_A91,-0.3112151324748993
119,ord__checking_status,1.9755417108535767,cat__credit_history_A34,1.137282371520996,ord__employment,0.32672879099845886,cat__other_installment_plans_A143,0.2902826964855194,num__duration,-0.2784799039363861
120,num__credit_amount,2.565833806991577,num__residence_since,0.724622905254364,ord__checking_status,0.6431540250778198,ord__savings_status,-0.36843183636665344,cat__purpose_A40,0.20439568161964417
121,ord__checking_status,1.7936310768127441,num__duration,-1.0686911344528198,num__age,-0.735133171081543,num__credit_amount,0.509146511554718,num__residence_since,-0.4045744240283966
122,ord__checking_status,1.7036513090133667,num__credit_amount,0.5434132814407349,num__age,0.46871238946914673,cat__telephone_A191,0.4045799970626831,ord__employment,0.3987995684146881
123,cat__other_debtors_A103,1.94826340675354,num__credit_amount,-1.2878450155258179,num__duration,1.263281226158142,ord__employment,0.6409745216369629,num__age,0.5969123244285583
124,ord__checking_status,1.2209917306900024,num__credit_amount,0.6865586638450623,cat__credit_history_A31,-0.6068500280380249,cat__credit_history_A34,-0.3183755874633789,cat__property_A121,0.28985387086868286
125,num__credit_amount,1.7060407400131226,ord__checking_status,-0.6041629910469055,num__installment_rate,0.4237728416919708,cat__housing_A151,-0.26500454545021057,num__existing_credits,0.26134151220321655
126,num__residence_since,-0.6952933669090271,ord__checking_status,0.6492820978164673,cat__other_installment_plans_A141,-0.6411718130111694,cat__other_installment_plans_A143,-0.6296917796134949,ord__savings_status,-0.40046337246894836
127,ord__checking_status,1.346106767654419,num__credit_amount,1.0830881595611572,ord__employment,0.7211025357246399,cat__credit_history_A34,-0.3615667521953583,num__duration,0.29699254035949707
128,cat__purpose_A41,2.484133720397949,ord__checking_status,1.6865167617797852,num__credit_amount,0.9417705535888672,num__age,0.39961379766464233,cat__housing_A153,0.36362481117248535
129,ord__savings_status,1.9521998167037964,num__credit_amount,1.8314977884292603,num__duration,-1.157944679260254,cat__purpose_A46,-0.5702273845672607,ord__checking_status,-0.36775416135787964
130,num__credit_amount,1.1393595933914185,cat__credit_history_A34,0.9856671690940857,ord__checking_status,-0.953748345375061,num__age,0.784904420375824,num__residence_since,-0.5643286108970642
131,ord__checking_status,-1.265070915222168,num__residence_since,1.1026946306228638,cat__credit_history_A31,-0.9124846458435059,num__duration,0.6896318197250366,cat__property_A124,-0.516754150390625
132,ord__checking_status,2.57224440574646,cat__credit_history_A34,1.1081174612045288,ord__employment,0.5222688913345337,num__credit_amount,-0.38119539618492126,num__duration,0.3674311339855194
133,ord__checking_status,1.5336310863494873,ord__savings_status,1.2213211059570312,num__age,-0.8654412627220154,num__credit_amount,0.8059633374214172,ord__employment,-0.4333145022392273
134,cat__purpose_A46,-0.9176121354103088,ord__checking_status,-0.907034158706665,num__duration,-0.781895637512207,cat__property_A122,0.6185958385467529,ord__savings_status,-0.5449941158294678
135,cat__purpose_A40,-1.09725821018219,ord__savings_status,0.8134047985076904,ord__checking_status,-0.5666466355323792,num__credit_amount,-0.5159659385681152,num__age,-0.36354655027389526
136,ord__checking_status,-1.1304166316986084,num__credit_amount,0.8331853151321411,num__age,-0.3851930797100067,num__residence_since,0.33605024218559265,cat__purpose_A40,0.3306679427623749
137,ord__savings_status,2.0055251121520996,num__duration,-1.289188265800476,ord__employment,0.9695040583610535,num__credit_amount,0.8697040677070618,num__age,0.39522531628608704
138,num__credit_amount,1.0272876024246216,ord__checking_status,-0.9427095055580139,num__duration,0.7983380556106567,num__installment_rate,0.31018543243408203,cat__property_A121,0.2904830276966095
139,ord__checking_status,1.259865641593933,cat__other_installment_plans_A141,-0.7939512729644775,ord__savings_status,0.7113668322563171,num__duration,-0.6586555242538452,cat__other_installment_plans_A143,-0.5425586700439453
140,ord__checking_status,-0.7993547916412354,num__credit_amount,0.5119312405586243,cat__housing_A151,-0.4830928444862366,ord__employment,0.3777787387371063,cat__housing_A152,-0.3092575669288635
141,ord__checking_status,1.953414797782898,num__credit_amount,0.6356473565101624,cat__purpose_A43,0.6262788772583008,ord__employment,-0.49629008769989014,cat__credit_history_A34,-0.42652490735054016
142,ord__checking_status,2.0773072242736816,cat__purpose_A41,1.9105418920516968,cat__credit_history_A34,0.7339476346969604,num__age,-0.5399324297904968,ord__savings_status,0.4256073534488678
143,num__duration,1.5708552598953247,cat__property_A121,0.8388943076133728,num__credit_amount,-0.6822624206542969,ord__employment,-0.6240439414978027,ord__checking_status,-0.6014078259468079
144,ord__checking_status,1.8524277210235596,num__credit_amount,1.7335240840911865,ord__employment,0.4345036745071411,num__age,-0.41179704666137695,cat__credit_history_A34,-0.3044409155845642
145,cat__purpose_A40,-1.1513826847076416,num__credit_amount,-0.92421954870224,ord__checking_status,-0.868398904800415,num__residence_since,0.8671488761901855,ord__employment,-0.5927713513374329
146,num__credit_amount,1.648181676864624,cat__credit_history_A34,1.2614566087722778,ord__checking_status,-0.930213987827301,num__duration,0.8915345668792725,cat__property_A122,0.4691997766494751
147,num__credit_amount,1.5034886598587036,cat__credit_history_A34,1.2420817613601685,num__duration,0.8227733373641968,ord__employment,0.7950540781021118,cat__purpose_A46,-0.5654907822608948
148,num__duration,0.7553879618644714,num__credit_amount,0.6929592490196228,ord__employment,-0.6494764685630798,ord__checking_status,-0.5304685235023499,cat__purpose_A43,0.3207877576351166
149,ord__checking_status,-0.875586986541748,num__credit_amount,-0.8562238216400146,ord__employment,-0.7830202579498291,num__age,-0.7171038389205933,cat__purpose_A40,-0.5550421476364136
150,ord__checking_status,-0.756057858467102,cat__purpose_A43,0.4444650113582611,ord__savings_status,-0.4408060908317566,cat__other_installment_plans_A143,-0.3524289131164551,cat__property_A123,0.31086060404777527
151,num__credit_amount,1.730385422706604,cat__property_A124,-0.6936431527137756,num__duration,-0.67372065782547,ord__checking_status,-0.6144652366638184,cat__purpose_A40,-0.4508993625640869
152,num__credit_amount,2.150942802429199,ord__savings_status,1.853872537612915,ord__checking_status,-0.9489088654518127,ord__employment,0.24474500119686127,num__installment_rate,0.24409760534763336
153,ord__checking_status,1.7957429885864258,ord__savings_status,1.1806986331939697,num__age,0.8813592791557312,num__duration,-0.7502062916755676,num__credit_amount,0.6338819861412048
154,ord__checking_status,1.358058214187622,num__age,1.2467435598373413,num__credit_amount,0.8091312050819397,cat__other_installment_plans_A143,-0.6983786225318909,num__num_dependents,-0.5555968880653381
155,cat__purpose_A41,2.7871804237365723,ord__checking_status,1.377407193183899,ord__savings_status,0.9859625697135925,num__duration,0.6763034462928772,num__credit_amount,0.644186794757843
156,ord__checking_status,-0.8774312734603882,ord__savings_status,0.7998619079589844,num__age,-0.6491094827651978,cat__credit_history_A31,-0.455136239528656,num__residence_since,0.34922346472740173
